Hardware,Scenario,Group,Execution,ScenarioStartTime,Action,Type,Event,Time
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132614140,Take Out Total,HOOK_START,,20260615132614140
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132614140,Take Out Total,HOOK_END,,20260615132614507
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132616444,Exact Cash,HOOK_START,,20260615132616444
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132616444,Exact Cash,HOOK_END,,20260615132617247
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132639059,First,HOOK_START,,20260615132639059
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132639059,First,HOOK_END,,20260615132639168
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132641360,Fries,HOOK_START,,20260615132641360
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132641360,Fries,HOOK_END,,20260615132641582
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132643662,Medium Coke,HOOK_START,,20260615132643662
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132643662,Medium Coke,HOOK_END,,20260615132643878
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132645969,Take Out Total,HOOK_START,,20260615132645969
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132645969,Take Out Total,HOOK_END,,20260615132646343
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132648265,Exact Cash,HOOK_START,,20260615132648265
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132648265,Exact Cash,HOOK_END,,20260615132649089
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132710880,First,HOOK_START,,20260615132710880
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132710880,First,HOOK_END,,20260615132711042
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132713180,Fries,HOOK_START,,20260615132713180
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132713180,Fries,HOOK_END,,20260615132713411
POS0002 - NCRXR7PR77,#001A.Simple Transaction 3 items: Take Out Total,1,1,20260615132715481,Medium Coke,HOOK_START,,20260615132715481
